0.0,0.0,0.0,0.253123,-0.001738,0.005767,0.444597,-0.110264,-0.009824,0.611174,-0.173248,-0.061864,0.758353,-0.236955,-0.111615,0.289148,-0.49669,0.156694,0.476819,-0.575515,0.081405,0.651002,-0.598378,0.018269,0.7808,-0.624502,-0.018687,0.248579,-0.558243,0.104126,0.466277,-0.523702,-0.02504,0.410977,-0.325901,-0.085729,0.31999,-0.315774,-0.089334,0.208757,-0.622163,0.032788,0.444942,-0.59083,-0.10685,0.368103,-0.394084,-0.112703,0.256548,-0.400902,-0.071052,0.152993,-0.687769,-0.038324,0.391913,-0.657797,-0.11448,0.356762,-0.516026,-0.093299,0.260055,-0.499061,-0.051424,0.0,0.0,0.0,-0.157666,-0.07278,-0.017997,-0.275924,-0.184262,-0.054728,-0.346583,-0.289632,-0.105456,-0.326182,-0.379321,-0.155045,-0.175621,-0.519636,-0.007027,-0.219356,-0.716438,-0.061775,-0.253742,-0.845313,-0.095085,-0.271947,-0.954592,-0.12165,-0.106721,-0.53032,-0.038443,-0.270395,-0.499891,-0.12391,-0.273426,-0.329029,-0.131979,-0.216938,-0.281144,-0.119482,-0.052198,-0.501232,-0.077945,-0.212162,-0.444763,-0.156432,-0.206941,-0.295886,-0.119004,-0.151997,-0.265203,-0.075845,-0.008695,-0.438051,-0.122594,-0.149641,-0.41284,-0.168102,-0.155696,-0.304398,-0.137558,-0.107607,-0.268431,-0.10195,P
0.0,0.0,0.0,0.250676,-0.006412,0.014684,0.438994,-0.125693,0.003614,0.608028,-0.18569,-0.044922,0.755526,-0.242894,-0.090415,0.273548,-0.524041,0.171021,0.47283,-0.591,0.098859,0.647547,-0.604842,0.035657,0.779733,-0.626108,-0.002059,0.230981,-0.584644,0.115013,0.46536,-0.536273,-0.015471,0.398537,-0.332497,-0.075882,0.301008,-0.32099,-0.07751,0.194734,-0.644731,0.040842,0.444884,-0.598011,-0.096228,0.366706,-0.398723,-0.099437,0.257017,-0.4038,-0.055554,0.148927,-0.705899,-0.032889,0.394522,-0.657123,-0.106735,0.354618,-0.514309,-0.083942,0.258834,-0.502855,-0.040437,0.0,0.0,0.0,-0.154366,-0.071988,-0.018519,-0.272067,-0.184663,-0.055099,-0.341241,-0.288282,-0.105176,-0.321442,-0.373601,-0.154198,-0.172984,-0.510124,-0.009755,-0.218683,-0.712867,-0.065177,-0.251105,-0.842231,-0.099897,-0.270745,-0.95414,-0.127726,-0.105217,-0.520981,-0.041072,-0.26588,-0.493806,-0.128582,-0.265469,-0.322694,-0.138472,-0.208527,-0.270943,-0.127029,-0.051821,-0.49316,-0.080229,-0.206633,-0.44233,-0.160072,-0.198181,-0.293918,-0.123119,-0.142275,-0.258855,-0.079945,-0.009336,-0.433303,-0.124567,-0.144199,-0.414335,-0.172584,-0.149251,-0.30334,-0.142672,-0.102301,-0.261612,-0.107035,P
0.0,0.0,0.0,0.242698,-0.006352,0.008055,0.434205,-0.12744,-0.003626,0.597743,-0.193579,-0.049493,0.745563,-0.242914,-0.093091,0.269913,-0.542632,0.152847,0.472987,-0.592577,0.079571,0.648163,-0.60066,0.014643,0.787997,-0.615161,-0.025257,0.228529,-0.605964,0.101718,0.461326,-0.559118,-0.026858,0.40957,-0.355177,-0.087792,0.324977,-0.31954,-0.092307,0.192735,-0.660597,0.033449,0.44775,-0.602834,-0.102696,0.371137,-0.403433,-0.10883,0.265771,-0.39037,-0.068231,0.146988,-0.708994,-0.034585,0.402981,-0.650638,-0.108743,0.363379,-0.50416,-0.088608,0.269646,-0.481548,-0.047816,0.0,0.0,0.0,-0.152708,-0.075207,-0.018944,-0.270762,-0.187611,-0.054524,-0.338302,-0.291937,-0.103714,-0.316655,-0.380263,-0.151828,-0.173551,-0.513645,-0.009377,-0.216528,-0.714801,-0.066031,-0.247569,-0.843279,-0.102173,-0.265671,-0.955189,-0.130511,-0.105512,-0.523582,-0.040463,-0.262382,-0.495123,-0.130607,-0.262605,-0.327584,-0.144098,-0.206559,-0.274616,-0.134483,-0.049627,-0.495062,-0.07928,-0.199343,-0.444126,-0.162277,-0.191669,-0.295673,-0.128592,-0.137432,-0.258012,-0.086072,-0.001162,-0.434915,-0.123084,-0.132046,-0.422889,-0.172195,-0.139475,-0.313528,-0.142849,-0.094925,-0.269142,-0.106714,P
0.0,0.0,0.0,0.263497,-0.015908,0.031781,0.46458,-0.147014,0.031232,0.648126,-0.221953,-0.008399,0.81071,-0.271284,-0.042611,0.257095,-0.609484,0.198385,0.484708,-0.649059,0.131678,0.645622,-0.625782,0.070422,0.769068,-0.63833,0.032701,0.216941,-0.674506,0.136258,0.496928,-0.582646,0.00979,0.446927,-0.367055,-0.055299,0.360548,-0.348487,-0.062783,0.188302,-0.723976,0.057104,0.486974,-0.629529,-0.077985,0.402656,-0.420483,-0.08914,0.289015,-0.423928,-0.051727,0.158636,-0.763939,-0.019463,0.44741,-0.691261,-0.086269,0.397514,-0.537877,-0.064598,0.293765,-0.517916,-0.02335,0.0,0.0,0.0,-0.155157,-0.075805,-0.016299,-0.271837,-0.191334,-0.050133,-0.340617,-0.298746,-0.098216,-0.31556,-0.379666,-0.145643,-0.177923,-0.512478,-0.004278,-0.217015,-0.715835,-0.059435,-0.24663,-0.844201,-0.095433,-0.261801,-0.95712,-0.124022,-0.109511,-0.52444,-0.036859,-0.260588,-0.502962,-0.126144,-0.260285,-0.334565,-0.140043,-0.203197,-0.27764,-0.130571,-0.051705,-0.496603,-0.077039,-0.198725,-0.45048,-0.159181,-0.19215,-0.300299,-0.126527,-0.138164,-0.257855,-0.084561,-0.001942,-0.434996,-0.121923,-0.134482,-0.426811,-0.169886,-0.144327,-0.313946,-0.140349,-0.100906,-0.263659,-0.104343,P
0.0,0.0,0.0,0.235843,-0.008242,0.00728,0.423135,-0.133208,-0.011842,0.596886,-0.194793,-0.063084,0.750563,-0.239571,-0.109178,0.240423,-0.598211,0.128572,0.473748,-0.613195,0.051644,0.642831,-0.604254,-0.011675,0.78257,-0.620363,-0.052286,0.203013,-0.661554,0.074656,0.466705,-0.552131,-0.045883,0.396014,-0.358011,-0.09022,0.306041,-0.354754,-0.090481,0.178078,-0.701616,0.004181,0.455415,-0.588462,-0.119564,0.36652,-0.39912,-0.109635,0.260204,-0.40915,-0.066601,0.149873,-0.727584,-0.068115,0.413735,-0.641565,-0.131126,0.361675,-0.499246,-0.10217,0.263949,-0.489256,-0.059765,0.0,0.0,0.0,-0.154046,-0.074307,-0.015887,-0.27035,-0.188693,-0.051673,-0.339916,-0.291676,-0.102437,-0.318065,-0.374061,-0.152439,-0.179328,-0.515585,-0.003642,-0.216781,-0.71783,-0.058761,-0.246619,-0.846498,-0.092435,-0.260792,-0.958045,-0.118904,-0.109819,-0.525079,-0.037387,-0.264664,-0.503391,-0.125115,-0.267377,-0.334068,-0.134785,-0.210669,-0.282754,-0.122108,-0.051354,-0.495633,-0.079249,-0.201729,-0.450365,-0.15903,-0.196802,-0.3033,-0.121784,-0.141662,-0.268213,-0.077267,-0.001103,-0.433271,-0.126221,-0.134367,-0.425356,-0.171838,-0.145367,-0.314883,-0.139866,-0.101172,-0.269387,-0.102492,P
0.0,0.0,0.0,0.253958,0.005612,0.037922,0.447394,-0.126058,0.042524,0.628536,-0.183327,0.00677,0.782961,-0.224164,-0.02755,0.266001,-0.557644,0.18656,0.476136,-0.594285,0.125112,0.647439,-0.595127,0.064807,0.790779,-0.611666,0.02309,0.233774,-0.633505,0.117479,0.482912,-0.552658,-0.00182,0.424375,-0.356692,-0.062764,0.334329,-0.328037,-0.072851,0.20559,-0.69116,0.032727,0.47578,-0.598693,-0.097734,0.387032,-0.396718,-0.106977,0.273068,-0.391843,-0.073448,0.170411,-0.734706,-0.050069,0.442526,-0.655223,-0.120271,0.39094,-0.502428,-0.102101,0.28982,-0.481225,-0.066697,0.0,0.0,0.0,-0.155914,-0.073662,-0.018622,-0.277531,-0.194967,-0.050347,-0.342657,-0.300555,-0.095149,-0.319133,-0.388919,-0.139096,-0.178978,-0.514512,-0.007677,-0.214616,-0.717479,-0.062932,-0.242974,-0.844374,-0.097977,-0.259527,-0.957511,-0.125773,-0.109506,-0.526818,-0.038132,-0.258094,-0.509296,-0.127583,-0.257909,-0.337534,-0.141078,-0.202703,-0.276854,-0.131324,-0.052826,-0.499588,-0.076279,-0.197107,-0.456306,-0.158869,-0.190244,-0.304825,-0.126057,-0.137492,-0.261523,-0.084066,-0.004517,-0.440282,-0.119127,-0.133301,-0.433345,-0.167265,-0.141842,-0.321191,-0.137985,-0.099267,-0.272427,-0.102433,P
0.0,0.0,0.0,0.240022,0.004358,0.01368,0.427844,-0.117761,0.001621,0.595717,-0.186266,-0.045586,0.747299,-0.228204,-0.088866,0.265443,-0.540102,0.147389,0.471183,-0.59088,0.071756,0.643108,-0.600766,0.010219,0.782189,-0.622402,-0.028211,0.230373,-0.608577,0.091058,0.475788,-0.521397,-0.036912,0.403626,-0.32037,-0.08544,0.31111,-0.316824,-0.084312,0.202365,-0.667279,0.017284,0.461263,-0.575963,-0.118707,0.368939,-0.380772,-0.113279,0.255844,-0.389668,-0.068151,0.16406,-0.719998,-0.056657,0.41761,-0.647538,-0.129183,0.363954,-0.506035,-0.103831,0.264268,-0.495578,-0.061498,0.0,0.0,0.0,-0.155781,-0.073748,-0.013285,-0.275193,-0.198228,-0.042262,-0.340578,-0.312128,-0.085213,-0.308936,-0.377857,-0.128745,-0.174558,-0.515795,-0.004579,-0.211555,-0.721513,-0.055395,-0.240104,-0.84822,-0.088082,-0.256808,-0.95961,-0.114887,-0.102101,-0.525679,-0.036658,-0.256137,-0.505403,-0.124336,-0.260678,-0.335524,-0.138907,-0.211164,-0.261066,-0.130037,-0.043007,-0.495155,-0.075095,-0.195254,-0.449774,-0.156163,-0.188357,-0.29877,-0.12648,-0.138251,-0.237242,-0.085844,0.007343,-0.433091,-0.117493,-0.126681,-0.426566,-0.165908,-0.135668,-0.319655,-0.139794,-0.094827,-0.262709,-0.105937,P
0.0,0.0,0.0,0.252277,0.005097,0.004211,0.445693,-0.107518,-0.01451,0.618144,-0.179544,-0.067892,0.773983,-0.230317,-0.117681,0.282015,-0.528224,0.147624,0.476086,-0.591677,0.068621,0.647893,-0.602238,0.002978,0.783026,-0.620931,-0.036252,0.247775,-0.597987,0.095685,0.480439,-0.548152,-0.034208,0.44683,-0.354753,-0.093601,0.3777,-0.338846,-0.099215,0.213144,-0.663682,0.025099,0.469457,-0.601854,-0.116573,0.385245,-0.401969,-0.125889,0.270859,-0.399431,-0.087909,0.164387,-0.726606,-0.045119,0.42512,-0.664455,-0.118919,0.380509,-0.517511,-0.099673,0.281047,-0.496359,-0.061034,0.0,0.0,0.0,-0.15602,-0.070782,-0.019263,-0.275655,-0.195239,-0.052988,-0.340639,-0.306209,-0.099966,-0.309938,-0.384185,-0.146553,-0.173726,-0.51107,-0.01235,-0.210773,-0.715265,-0.067008,-0.240258,-0.843269,-0.100946,-0.255365,-0.958243,-0.128686,-0.101559,-0.521736,-0.04287,-0.251958,-0.503716,-0.128829,-0.254788,-0.32921,-0.136847,-0.197775,-0.275397,-0.124457,-0.041589,-0.491731,-0.081185,-0.186806,-0.450975,-0.160072,-0.185719,-0.29992,-0.122353,-0.132121,-0.262472,-0.078754,0.009017,-0.429328,-0.124689,-0.118105,-0.429313,-0.171041,-0.132135,-0.319034,-0.140027,-0.089272,-0.27308,-0.104227,P
0.0,0.0,0.0,0.253912,0.016004,0.018129,0.446173,-0.091231,0.009013,0.614979,-0.156799,-0.039503,0.769108,-0.205355,-0.086684,0.297833,-0.493501,0.173859,0.492975,-0.560547,0.103939,0.670386,-0.571602,0.042151,0.811867,-0.583826,0.00427,0.262293,-0.564237,0.116158,0.487337,-0.513098,-0.013049,0.424482,-0.311889,-0.074014,0.331874,-0.283424,-0.077445,0.22705,-0.631907,0.040351,0.472879,-0.577786,-0.097868,0.382318,-0.377625,-0.10688,0.265768,-0.366676,-0.067425,0.176466,-0.698817,-0.034431,0.425902,-0.640457,-0.107865,0.379197,-0.493452,-0.089862,0.280002,-0.467949,-0.051278,0.0,0.0,0.0,-0.153594,-0.072384,-0.016867,-0.272279,-0.194467,-0.048108,-0.336047,-0.307148,-0.092706,-0.303226,-0.381515,-0.137075,-0.172932,-0.509508,-0.006429,-0.212178,-0.715261,-0.058287,-0.238938,-0.845706,-0.091638,-0.254075,-0.959857,-0.118829,-0.103168,-0.521534,-0.036664,-0.249514,-0.497004,-0.122992,-0.250813,-0.330105,-0.135649,-0.198115,-0.270087,-0.126472,-0.044991,-0.49474,-0.074081,-0.188121,-0.451864,-0.153443,-0.182671,-0.30434,-0.120937,-0.132311,-0.258706,-0.080324,0.005857,-0.436257,-0.116135,-0.121869,-0.428501,-0.162011,-0.130425,-0.320554,-0.13319,-0.088797,-0.273425,-0.098667,P
0.0,0.0,0.0,0.261189,0.013656,0.035859,0.459074,-0.101255,0.03822,0.628003,-0.159371,-0.001836,0.780603,-0.203321,-0.041256,0.289646,-0.515546,0.207928,0.477687,-0.576016,0.149834,0.661099,-0.587095,0.089583,0.799354,-0.598666,0.051306,0.257345,-0.58182,0.143788,0.491082,-0.518463,0.020641,0.435924,-0.318121,-0.049172,0.337804,-0.296905,-0.058767,0.227347,-0.645715,0.062823,0.477396,-0.581843,-0.071134,0.394169,-0.381837,-0.089225,0.275838,-0.383584,-0.055889,0.182995,-0.708175,-0.014902,0.437842,-0.644287,-0.085142,0.394918,-0.494456,-0.069837,0.293814,-0.473889,-0.033564,0.0,0.0,0.0,-0.155681,-0.073083,-0.022739,-0.277874,-0.196872,-0.055211,-0.342458,-0.31269,-0.099786,-0.304607,-0.384948,-0.144124,-0.174441,-0.513855,-0.013378,-0.212787,-0.715946,-0.067519,-0.239179,-0.843712,-0.103539,-0.253128,-0.958279,-0.132771,-0.104539,-0.52486,-0.040523,-0.250243,-0.498172,-0.129018,-0.25277,-0.328189,-0.143443,-0.19998,-0.262719,-0.135428,-0.045356,-0.495348,-0.075077,-0.18721,-0.453348,-0.15734,-0.183936,-0.304176,-0.126747,-0.133152,-0.251945,-0.086461,0.007219,-0.432963,-0.11467,-0.115107,-0.431392,-0.163879,-0.126635,-0.324868,-0.137007,-0.085626,-0.270979,-0.103072,P
